|DIGNIDAD_CODIGO|DIGNIDAD_NOMBRE|PROVINCIA_CODIGO|PROVINCIA_NOMBRE|CANTON_CODIGO|CANTON_NOMBRE|CIRCUNSCRIPCION_CODIGO|CICUNSCRIPCION_NOMBRE|CIRCUNSCRIPCION|PARROQUIA_CODIGO|PARROQUIA_NOMBRE|JUNTA_SEXO|CANDIDATO_CODIGO|SUFRAGANTES|BLANCOS|NULOS|VOTOS|CANDIDATO_NOMBRE|OP_CODIGO
22733|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||5445.0|HUACHI LORETO|F|27045.0|23833.0|961.0|3675.0|912.0|FERNANDO GONZALEZ|603.0
22734|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||5445.0|HUACHI LORETO|M|27045.0|22068.0|846.0|3363.0|983.0|FERNANDO GONZALEZ|603.0
22735|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||5455.0|HUACHI CHICO|F|27045.0|12135.0|473.0|1863.0|429.0|FERNANDO GONZALEZ|603.0
22736|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||5455.0|HUACHI CHICO|M|27045.0|11351.0|393.0|1768.0|499.0|FERNANDO GONZALEZ|603.0
22737|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||5545.0|LA MATRIZ|F|27045.0|12611.0|331.0|1766.0|595.0|FERNANDO GONZALEZ|603.0
22738|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||5545.0|LA MATRIZ|M|27045.0|11218.0|300.0|1553.0|590.0|FERNANDO GONZALEZ|603.0
22739|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||5560.0|LA MERCED|F|27045.0|9729.0|283.0|1484.0|391.0|FERNANDO GONZALEZ|603.0
22740|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||5560.0|LA MERCED|M|27045.0|8501.0|270.0|1214.0|428.0|FERNANDO GONZALEZ|603.0
22741|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||5605.0|LA PENINSULA|F|27045.0|875.0|43.0|113.0|24.0|FERNANDO GONZALEZ|603.0
22742|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||5605.0|LA PENINSULA|M|27045.0|801.0|23.0|121.0|35.0|FERNANDO GONZALEZ|603.0
22743|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||5840.0|PISHILATA|F|27045.0|1363.0|109.0|240.0|29.0|FERNANDO GONZALEZ|603.0
22744|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||5840.0|PISHILATA|M|27045.0|1202.0|98.0|181.0|43.0|FERNANDO GONZALEZ|603.0
22745|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||5945.0|SAN FRANCISCO|F|27045.0|3025.0|106.0|437.0|151.0|FERNANDO GONZALEZ|603.0
22746|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||5945.0|SAN FRANCISCO|M|27045.0|2776.0|86.0|385.0|154.0|FERNANDO GONZALEZ|603.0
22747|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|140.0|PELILEO|0.0|0.0||335.0|BENITEZ /PACHANLICA|F|27045.0|922.0|51.0|135.0|23.0|FERNANDO GONZALEZ|603.0
22748|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|140.0|PELILEO|0.0|0.0||335.0|BENITEZ /PACHANLICA|M|27045.0|891.0|39.0|134.0|34.0|FERNANDO GONZALEZ|603.0
22749|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|140.0|PELILEO|0.0|0.0||365.0|BOLIVAR|F|27045.0|975.0|87.0|158.0|52.0|FERNANDO GONZALEZ|603.0
22750|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|140.0|PELILEO|0.0|0.0||365.0|BOLIVAR|M|27045.0|938.0|48.0|127.0|69.0|FERNANDO GONZALEZ|603.0
22751|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|140.0|PELILEO|0.0|0.0||675.0|COTALO|F|27045.0|747.0|78.0|110.0|17.0|FERNANDO GONZALEZ|603.0
22752|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|140.0|PELILEO|0.0|0.0||675.0|COTALO|M|27045.0|760.0|80.0|83.0|32.0|FERNANDO GONZALEZ|603.0
22753|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|140.0|PELILEO|0.0|0.0||900.0|CHIQUICHA|F|27045.0|858.0|155.0|122.0|35.0|FERNANDO GONZALEZ|603.0
22754|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|140.0|PELILEO|0.0|0.0||900.0|CHIQUICHA|M|27045.0|822.0|88.0|133.0|44.0|FERNANDO GONZALEZ|603.0
22755|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|140.0|PELILEO|0.0|0.0||1185.0|EL ROSARIO /RUMICHACA|F|27045.0|1049.0|106.0|164.0|21.0|FERNANDO GONZALEZ|603.0
22756|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|140.0|PELILEO|0.0|0.0||1185.0|EL ROSARIO /RUMICHACA|M|27045.0|986.0|70.0|114.0|32.0|FERNANDO GONZALEZ|603.0
22757|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|140.0|PELILEO|0.0|0.0||1320.0|GARCIA MORENO|F|27045.0|1313.0|116.0|186.0|41.0|FERNANDO GONZALEZ|603.0
22758|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|140.0|PELILEO|0.0|0.0||1320.0|GARCIA MORENO|M|27045.0|1256.0|72.0|160.0|45.0|FERNANDO GONZALEZ|603.0
22759|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|140.0|PELILEO|0.0|0.0||1630.0|HUAMBALO|F|27045.0|2989.0|199.0|536.0|94.0|FERNANDO GONZALEZ|603.0
22760|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|140.0|PELILEO|0.0|0.0||1630.0|HUAMBALO|M|27045.0|2921.0|188.0|441.0|91.0|FERNANDO GONZALEZ|603.0
22761|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|140.0|PELILEO|0.0|0.0||3905.0|SALASACA|F|27045.0|2103.0|174.0|137.0|37.0|FERNANDO GONZALEZ|603.0
22762|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|140.0|PELILEO|0.0|0.0||3905.0|SALASACA|M|27045.0|1931.0|101.0|142.0|27.0|FERNANDO GONZALEZ|603.0
22763|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|140.0|PELILEO|0.0|0.0||5780.0|PELILEO|F|27045.0|10735.0|484.0|1460.0|385.0|FERNANDO GONZALEZ|603.0
22764|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|140.0|PELILEO|0.0|0.0||5780.0|PELILEO|M|27045.0|9447.0|372.0|1166.0|365.0|FERNANDO GONZALEZ|603.0
22765|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|140.0|PELILEO|0.0|0.0||5900.0|PELILEO GRANDE /R. MINO|F|27045.0|430.0|34.0|48.0|14.0|FERNANDO GONZALEZ|603.0
22766|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|140.0|PELILEO|0.0|0.0||5900.0|PELILEO GRANDE /R. MINO|M|27045.0|458.0|24.0|47.0|19.0|FERNANDO GONZALEZ|603.0
22767|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|145.0|PILLARO|0.0|0.0||295.0|BAQUERIZO MORENO|F|27045.0|152.0|11.0|23.0|12.0|FERNANDO GONZALEZ|603.0
22768|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|145.0|PILLARO|0.0|0.0||295.0|BAQUERIZO MORENO|M|27045.0|136.0|10.0|13.0|16.0|FERNANDO GONZALEZ|603.0
22769|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|145.0|PILLARO|0.0|0.0||1210.0|EMILIO MARIA TERAN|F|27045.0|594.0|51.0|84.0|28.0|FERNANDO GONZALEZ|603.0
22770|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|145.0|PILLARO|0.0|0.0||1210.0|EMILIO MARIA TERAN|M|27045.0|521.0|45.0|76.0|33.0|FERNANDO GONZALEZ|603.0
22771|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|145.0|PILLARO|0.0|0.0||2375.0|MARCOS ESPINEL|F|27045.0|876.0|94.0|129.0|43.0|FERNANDO GONZALEZ|603.0
22772|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|145.0|PILLARO|0.0|0.0||2375.0|MARCOS ESPINEL|M|27045.0|820.0|80.0|121.0|43.0|FERNANDO GONZALEZ|603.0
22773|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|145.0|PILLARO|0.0|0.0||2945.0|PRESIDENTE URBINA|F|27045.0|650.0|72.0|99.0|40.0|FERNANDO GONZALEZ|603.0
22774|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|145.0|PILLARO|0.0|0.0||2945.0|PRESIDENTE URBINA|M|27045.0|618.0|38.0|93.0|38.0|FERNANDO GONZALEZ|603.0
22775|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|145.0|PILLARO|0.0|0.0||3300.0|SAN ANDRES|F|27045.0|4736.0|816.0|691.0|204.0|FERNANDO GONZALEZ|603.0
22776|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|145.0|PILLARO|0.0|0.0||3300.0|SAN ANDRES|M|27045.0|4208.0|488.0|595.0|218.0|FERNANDO GONZALEZ|603.0
22777|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|145.0|PILLARO|0.0|0.0||3485.0|SAN JOSE DE POALO|F|27045.0|871.0|122.0|128.0|36.0|FERNANDO GONZALEZ|603.0
22778|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|145.0|PILLARO|0.0|0.0||3485.0|SAN JOSE DE POALO|M|27045.0|913.0|123.0|151.0|43.0|FERNANDO GONZALEZ|603.0
22779|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|145.0|PILLARO|0.0|0.0||3585.0|SAN MIGUELITO|F|27045.0|1976.0|127.0|291.0|118.0|FERNANDO GONZALEZ|603.0
22780|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|145.0|PILLARO|0.0|0.0||3585.0|SAN MIGUELITO|M|27045.0|1738.0|115.0|249.0|124.0|FERNANDO GONZALEZ|603.0
22781|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|145.0|PILLARO|0.0|0.0||5225.0|CIUDAD NUEVA|F|27045.0|616.0|36.0|78.0|40.0|FERNANDO GONZALEZ|603.0
22782|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|145.0|PILLARO|0.0|0.0||5225.0|CIUDAD NUEVA|M|27045.0|567.0|39.0|69.0|33.0|FERNANDO GONZALEZ|603.0
22783|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|145.0|PILLARO|0.0|0.0||5785.0|PILLARO|F|27045.0|6348.0|452.0|862.0|437.0|FERNANDO GONZALEZ|603.0
22784|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|145.0|PILLARO|0.0|0.0||5785.0|PILLARO|M|27045.0|5493.0|368.0|811.0|433.0|FERNANDO GONZALEZ|603.0
22785|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|150.0|BAÑOS|0.0|0.0||2270.0|LLIGUA|F|27045.0|178.0|29.0|31.0|11.0|FERNANDO GONZALEZ|603.0
22786|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|150.0|BAÑOS|0.0|0.0||2270.0|LLIGUA|M|27045.0|212.0|21.0|31.0|14.0|FERNANDO GONZALEZ|603.0
22787|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|150.0|BAÑOS|0.0|0.0||3190.0|RIO NEGRO|F|27045.0|422.0|26.0|48.0|2.0|FERNANDO GONZALEZ|603.0
22788|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|150.0|BAÑOS|0.0|0.0||3190.0|RIO NEGRO|M|27045.0|492.0|54.0|51.0|3.0|FERNANDO GONZALEZ|603.0
22789|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|150.0|BAÑOS|0.0|0.0||3200.0|RIO VERDE|F|27045.0|461.0|35.0|53.0|22.0|FERNANDO GONZALEZ|603.0
22790|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|150.0|BAÑOS|0.0|0.0||3200.0|RIO VERDE|M|27045.0|499.0|51.0|73.0|17.0|FERNANDO GONZALEZ|603.0
22791|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|150.0|BAÑOS|0.0|0.0||4135.0|ULBA|F|27045.0|747.0|75.0|100.0|27.0|FERNANDO GONZALEZ|603.0
22792|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|150.0|BAÑOS|0.0|0.0||4135.0|ULBA|M|27045.0|756.0|79.0|95.0|33.0|FERNANDO GONZALEZ|603.0
22793|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|150.0|BAÑOS|0.0|0.0||5105.0|BAÑOS|F|27045.0|6519.0|299.0|863.0|204.0|FERNANDO GONZALEZ|603.0
22794|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|150.0|BAÑOS|0.0|0.0||5105.0|BAÑOS|M|27045.0|6174.0|350.0|896.0|210.0|FERNANDO GONZALEZ|603.0
22795|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|155.0|PATATE|0.0|0.0||2210.0|LOS ANDES|F|27045.0|421.0|28.0|71.0|18.0|FERNANDO GONZALEZ|603.0
22796|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|155.0|PATATE|0.0|0.0||2210.0|LOS ANDES|M|27045.0|487.0|42.0|73.0|21.0|FERNANDO GONZALEZ|603.0
22797|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|155.0|PATATE|0.0|0.0||3885.0|SUCRE|F|27045.0|843.0|75.0|109.0|57.0|FERNANDO GONZALEZ|603.0
22798|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|155.0|PATATE|0.0|0.0||3885.0|SUCRE|M|27045.0|781.0|55.0|97.0|50.0|FERNANDO GONZALEZ|603.0
22799|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|155.0|PATATE|0.0|0.0||4110.0|EL TRIUNFO|F|27045.0|529.0|32.0|54.0|13.0|FERNANDO GONZALEZ|603.0
22800|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|155.0|PATATE|0.0|0.0||4110.0|EL TRIUNFO|M|27045.0|502.0|37.0|48.0|13.0|FERNANDO GONZALEZ|603.0
22801|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|155.0|PATATE|0.0|0.0||5830.0|PATATE|F|27045.0|3391.0|150.0|420.0|113.0|FERNANDO GONZALEZ|603.0
22802|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|155.0|PATATE|0.0|0.0||5830.0|PATATE|M|27045.0|3325.0|182.0|360.0|118.0|FERNANDO GONZALEZ|603.0
22803|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|160.0|QUERO|0.0|0.0||4310.0|YANAYACU MOCHAPATA|F|27045.0|528.0|77.0|75.0|13.0|FERNANDO GONZALEZ|603.0
22804|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|160.0|QUERO|0.0|0.0||4310.0|YANAYACU MOCHAPATA|M|27045.0|550.0|53.0|92.0|20.0|FERNANDO GONZALEZ|603.0
22805|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|160.0|QUERO|0.0|0.0||4550.0|RUMIPAMBA|F|27045.0|585.0|50.0|109.0|5.0|FERNANDO GONZALEZ|603.0
22806|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|160.0|QUERO|0.0|0.0||4550.0|RUMIPAMBA|M|27045.0|553.0|81.0|70.0|12.0|FERNANDO GONZALEZ|603.0
22807|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|160.0|QUERO|0.0|0.0||5835.0|QUERO|F|27045.0|6631.0|463.0|896.0|145.0|FERNANDO GONZALEZ|603.0
22808|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|160.0|QUERO|0.0|0.0||5835.0|QUERO|M|27045.0|6446.0|432.0|835.0|132.0|FERNANDO GONZALEZ|603.0
22809|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|845.0|CEVALLOS|0.0|0.0||6555.0|CEVALLOS|F|27045.0|3482.0|177.0|511.0|171.0|FERNANDO GONZALEZ|603.0
22810|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|845.0|CEVALLOS|0.0|0.0||6555.0|CEVALLOS|M|27045.0|3398.0|166.0|477.0|202.0|FERNANDO GONZALEZ|603.0
22811|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|850.0|MOCHA|0.0|0.0||4555.0|PINGUILI|F|27045.0|414.0|31.0|53.0|13.0|FERNANDO GONZALEZ|603.0
22812|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|850.0|MOCHA|0.0|0.0||4555.0|PINGUILI|M|27045.0|393.0|35.0|64.0|13.0|FERNANDO GONZALEZ|603.0
22813|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|850.0|MOCHA|0.0|0.0||6560.0|MOCHA|F|27045.0|2549.0|156.0|394.0|73.0|FERNANDO GONZALEZ|603.0
22814|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|850.0|MOCHA|0.0|0.0||6560.0|MOCHA|M|27045.0|2531.0|126.0|403.0|103.0|FERNANDO GONZALEZ|603.0
22815|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|90.0|TISALEO|0.0|0.0||1375.0|QUINCHICOTO|F|31836.0|412.0|21.0|45.0|31.0|MANUEL CAIZABANDA|12.0
22816|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|90.0|TISALEO|0.0|0.0||1375.0|QUINCHICOTO|M|31836.0|369.0|22.0|37.0|45.0|MANUEL CAIZABANDA|12.0
22817|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|90.0|TISALEO|0.0|0.0||5515.0|TISALEO|F|31836.0|4202.0|261.0|518.0|810.0|MANUEL CAIZABANDA|12.0
22818|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|90.0|TISALEO|0.0|0.0||5515.0|TISALEO|M|31836.0|4033.0|217.0|461.0|842.0|MANUEL CAIZABANDA|12.0
22819|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||95.0|AMBATILLO|F|31836.0|1814.0|233.0|355.0|280.0|MANUEL CAIZABANDA|12.0
22820|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||95.0|AMBATILLO|M|31836.0|1660.0|140.0|279.0|312.0|MANUEL CAIZABANDA|12.0
22821|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||190.0|ATAHUALPA /CHIPZALATA|F|31836.0|3628.0|236.0|642.0|271.0|MANUEL CAIZABANDA|12.0
22822|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||190.0|ATAHUALPA /CHIPZALATA|M|31836.0|3387.0|219.0|541.0|278.0|MANUEL CAIZABANDA|12.0
22823|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||210.0|AUGUSTO N MARTINEZ|F|31836.0|3664.0|374.0|658.0|320.0|MANUEL CAIZABANDA|12.0
22824|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||210.0|AUGUSTO N MARTINEZ|M|31836.0|3438.0|295.0|535.0|409.0|MANUEL CAIZABANDA|12.0
22825|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||635.0|CONSTANTINO FERNANDEZ|F|31836.0|1069.0|177.0|198.0|107.0|MANUEL CAIZABANDA|12.0
22826|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||635.0|CONSTANTINO FERNANDEZ|M|31836.0|1045.0|101.0|193.0|130.0|MANUEL CAIZABANDA|12.0
22827|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||800.0|CUNCHIBAMBA|F|31836.0|1506.0|139.0|247.0|157.0|MANUEL CAIZABANDA|12.0
22828|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||800.0|CUNCHIBAMBA|M|31836.0|1304.0|73.0|165.0|148.0|MANUEL CAIZABANDA|12.0
22829|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||810.0|UNAMUNCHO|F|31836.0|1030.0|121.0|156.0|96.0|MANUEL CAIZABANDA|12.0
22830|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||810.0|UNAMUNCHO|M|31836.0|932.0|43.0|138.0|132.0|MANUEL CAIZABANDA|12.0
22831|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||1625.0|HUACHI GRANDE|F|31836.0|3342.0|213.0|516.0|314.0|MANUEL CAIZABANDA|12.0
22832|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||1625.0|HUACHI GRANDE|M|31836.0|3123.0|161.0|455.0|370.0|MANUEL CAIZABANDA|12.0
22833|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||1745.0|IZAMBA|F|31836.0|7857.0|685.0|1263.0|835.0|MANUEL CAIZABANDA|12.0
22834|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||1745.0|IZAMBA|M|31836.0|7062.0|446.0|1075.0|858.0|MANUEL CAIZABANDA|12.0
22835|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||1860.0|JUAN BENIGNO VELA|F|31836.0|2963.0|481.0|404.0|816.0|MANUEL CAIZABANDA|12.0
22836|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||1860.0|JUAN BENIGNO VELA|M|31836.0|2764.0|296.0|356.0|895.0|MANUEL CAIZABANDA|12.0
22837|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||2435.0|MONTALVO|F|31836.0|1267.0|71.0|163.0|169.0|MANUEL CAIZABANDA|12.0
22838|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||2435.0|MONTALVO|M|31836.0|1282.0|74.0|181.0|173.0|MANUEL CAIZABANDA|12.0
22839|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||2775.0|PASA|F|31836.0|2495.0|534.0|492.0|307.0|MANUEL CAIZABANDA|12.0
22840|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||2775.0|PASA|M|31836.0|2561.0|334.0|489.0|474.0|MANUEL CAIZABANDA|12.0
22841|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||2830.0|PICAYHUA|F|31836.0|5709.0|453.0|821.0|700.0|MANUEL CAIZABANDA|12.0
22842|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||2830.0|PICAYHUA|M|31836.0|5463.0|326.0|715.0|713.0|MANUEL CAIZABANDA|12.0
22843|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||2860.0|PILAHUIN|F|31836.0|4640.0|1075.0|927.0|1001.0|MANUEL CAIZABANDA|12.0
22844|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||2860.0|PILAHUIN|M|31836.0|4121.0|542.0|706.0|1240.0|MANUEL CAIZABANDA|12.0
22845|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||3120.0|QUISAPINCHA|F|31836.0|4510.0|843.0|995.0|759.0|MANUEL CAIZABANDA|12.0
22846|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||3120.0|QUISAPINCHA|M|31836.0|3831.0|456.0|712.0|845.0|MANUEL CAIZABANDA|12.0
22847|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||3355.0|SAN BARTOLOME|F|31836.0|3335.0|296.0|509.0|376.0|MANUEL CAIZABANDA|12.0
22848|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||3355.0|SAN BARTOLOME|M|31836.0|3112.0|188.0|443.0|437.0|MANUEL CAIZABANDA|12.0
22849|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||3380.0|SAN FERNANDO|F|31836.0|970.0|204.0|214.0|78.0|MANUEL CAIZABANDA|12.0
22850|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||3380.0|SAN FERNANDO|M|31836.0|899.0|151.0|202.0|92.0|MANUEL CAIZABANDA|12.0
22851|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||3730.0|SANTA ROSA|F|31836.0|6653.0|875.0|1031.0|750.0|MANUEL CAIZABANDA|12.0
22852|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||3730.0|SANTA ROSA|M|31836.0|6284.0|575.0|977.0|872.0|MANUEL CAIZABANDA|12.0
22853|2.0|PREFECTO Y VICEPREFECTO|18.0|TUNGURAHUA|135.0|AMBATO|0.0|0.0||4065.0|TOTORAS|F|31836.0|2506.0|188.0|357.0|570.0|MANUEL CAIZABANDA|12.0
